gene,GSE349#GSM4901,GSE349#GSM4902,GSE349#GSM4904,GSE349#GSM4905,GSE349#GSM4906,GSE349#GSM4909,GSE349#GSM4910,GSE349#GSM4911,GSE349#GSM4912,GSE349#GSM4913,GSE349#GSM4916,GSE349#GSM4918,GSE349#GSM4922,GSE349#GSM4924
6643,4.95877772931013,5.1914560553495095,5.757703351035769,4.23793841550449,5.67108952361643,2.735424694608509,4.88632089764743,6.616879614911599,6.56130627710977,6.09646638343065,6.0507215240885,4.43248511011696,5.51507216883973,5.19152317185935
6645,6.93894440638574,7.09955821548482,6.67842408259294,7.37696752970735,6.822245769717879,8.64750519635898,8.00814285611191,7.5834889973048485,7.300059644051441,6.22517079660417,8.07984741204839,8.32901592846504,8.157296402252241,8.478389433902251
6646,,,,,,,,,,,,,,
6647,10.2037272876923,10.77474588621,10.8167996759085,9.55057172776457,10.346624534981402,8.07690108755726,11.1119767797012,10.6721777995276,10.960320564458401,10.147751874925302,10.698096905482698,9.95348787792484,10.219325852785099,10.4215809826486
6648,,,,,,,,,,,,,,
6649,7.8579125898617015,7.97588235159008,7.56848819678442,8.217182237750231,7.82241149636048,8.57490000835078,7.92391573544041,8.0501316165548,7.609370838391991,7.84395872727257,7.63431010304469,8.07556471922334,7.85274172367715,8.007189893903249
665,6.700342610399098,8.29158974539703,9.68041227191104,2.8279450009375,7.66233369553133,8.08589199470776,8.96016994700791,9.73819023792381,10.505057265827801,10.0653488118253,9.699653998387241,8.27251781723308,8.35859845860211,7.6333658167736305
6651,3.26894634268998,6.958425114648991,7.89711333694095,2.56027963504625,8.37283894774884,2.74382729915017,7.24987194254996,8.35636833330235,8.68723919400586,7.3356136648160195,7.2184615235126195,6.70159064055902,7.29845670537229,7.56092889762074
6652,10.180108068712,9.203198708745589,10.0017318847698,9.70832865625218,7.7580299539482995,8.171331944716929,9.727520595695037,10.5142998238516,9.433266197818213,7.8418222015107695,9.07122904542256,8.33744796536677,8.14237259089004,9.419077441827179
6653,7.141565625897258,7.286918101593589,7.31193899694826,6.079855943379671,8.53627441776242,4.93695824062846,6.18234469006984,6.56572054293828,8.41863270909965,9.42841461299942,6.52634430004106,6.65327502915805,6.44697905077224,6.30964187342216
6654,6.7353190809295,6.58980392741289,6.223909029936639,7.51566041984824,6.5119075869426295,7.76993699452057,7.076847656584411,6.69198075060328,6.1714250249481,6.173391316975138,7.03191343937224,7.12985997957649,7.00067610485072,7.61221978357896
6655,7.328710825980308,7.53644150496738,6.973737540247378,7.80513120116697,7.0320236798467315,8.91792995293049,8.02135757287451,8.244520822246999,7.263860713187599,7.4403044339995015,7.77950268842468,8.15132610777872,8.152482597141251,8.091953658441641
6656,10.7349128024022,10.244589796037301,10.5547902777477,10.6570414970168,9.96004538608356,11.6492022775675,11.330507981905804,10.558430280180199,10.494445612893902,10.785730354319902,10.544674705899801,11.6960677340306,11.316157058569301,11.2060864006527
6657,8.47776231326862,8.13219123623845,7.93128711246409,8.31545754590374,7.45754504555438,9.412567729863019,8.52972335833636,7.97985958192779,7.695221330344862,7.192085643385591,8.39801681802287,9.02135202014985,9.03289428358349,9.94725850045776
6658,6.192273085172911,6.02791926267019,5.72575478734508,6.175744142290809,5.6676821189292,6.57653120764288,5.891280646472441,5.12053856949866,5.1450945538648485,5.501276713394692,5.917493815721482,6.822640932595202,6.46333309110683,6.104605043229308
6659,10.2685887833289,9.63972959596293,9.19699302117469,7.69440664374355,10.0365582799443,7.16822081365459,6.36313076802122,5.1288501434984415,2.56027963504625,7.28434755631256,8.44986671825085,9.120898799128721,9.06756074229799,8.25835403047105
666,,,,,,,,,,,,,,
6660,3.79035501371084,3.24491597360781,4.0857985391269205,3.5478199565777,3.3011925340234,4.184581816327181,3.0927267013187496,4.10291003516339,3.33739711839203,2.85851817463972,3.73876783680019,3.9136362314119695,3.63158160853238,4.45979880337163
6662,3.67596267672549,5.399157418920502,5.03244912908234,4.062251258447721,7.33379044366716,4.910320130276509,8.65052045192478,7.15075259164523,8.99701007431384,8.37262567908571,8.612440968753049,5.6686921394119,8.37229483265342,8.63868569401722
6663,7.67631678000247,6.86411184085034,6.67126506186155,7.2462940657459285,8.93732379216372,6.50332965177355,6.77160831362487,6.926106193020768,6.72734870740093,7.189745504931071,8.04039384340606,6.146887344415151,6.94454223610713,6.95897023910063
6664,4.71812047177048,4.23730366714935,4.18031497744909,4.68783895125245,3.87469861932643,2.56027963504625,3.29052024612084,3.61301294381594,3.0600577627336203,3.311795170618009,3.84979914918894,2.56027963504625,2.56027963504625,2.56027963504625
6665,5.87643099621508,5.91426552553617,6.10155133281127,7.59922107513279,5.869380391861991,6.38163638807747,6.5984977123024295,6.6106542981207514,6.33835131543207,7.16222010871436,7.32171167439929,5.836456904162519,6.59563046362301,7.02804970615942
6666,8.67408984552308,8.20338226505057,8.64467829167124,8.626563249859,8.22653261305853,9.20091576528522,8.90163624133095,8.31725883870025,8.5860854120851,9.200368988503321,8.08579110490032,8.91324547631378,8.98347534298434,9.12195046588373
6667,4.81027342552694,4.92276396656272,4.46830309156961,5.2695643315796605,4.99856560897197,5.29101778626916,4.40536614858359,5.02591912690557,4.37090357693756,4.5119866280714005,5.1247706369997,4.83371489862084,5.48229974821746,5.770683712288911
6668,6.75716996283996,6.920924460322,6.819169999876291,6.76273415618389,6.839153387389821,6.5554496075286295,7.28871845273243,7.1797996400326385,7.3031688426832915,7.175215190863692,6.84653092483413,6.53513693347314,6.2599277662337816,6.958622311101039
667,3.43205075764545,4.892366737913661,3.0293097576852,3.25132977748286,2.95034336271801,2.56027963504625,3.00113207132721,4.4844281881756505,5.61234070234269,3.26353625618745,2.7808643906430697,2.56027963504625,3.2699846521611,3.22814296627615
6670,5.55962335064937,8.2069166725386,8.10863422287719,3.91533923785195,8.5347308606525,10.0169336128932,11.0286934599479,10.793099293967199,10.5211783651536,8.82282891564634,9.484909473501947,8.275863765853549,8.36552632657952,8.70602972169441
6671,4.02641942087227,2.82921430953278,2.8074373594189,2.56027963504625,2.56027963504625,2.7659484010741,2.56027963504625,2.56027963504625,2.56027963504625,2.56027963504625,3.04616099416262,3.1525144382065395,3.86005896869609,2.56027963504625
6672,5.3586318622768205,6.61022168265805,5.5823452433529015,4.34296001986391,7.075061924332299,3.63831716281133,5.69384096675831,6.50935222680214,7.52057153930825,6.28535042887993,6.5149380834373405,4.92103637310291,6.862538178550872,5.26159098896412
6674,7.37276931246814,8.52734797878308,6.71355835640479,7.22572801490473,6.584335693918308,6.30263709614422,8.39630936233877,7.28037177035151,6.39814511650441,5.08664366713071,7.262000855660981,6.023088980272112,6.65149663297021,7.1028890448599515
6675,4.908356590478901,6.889351852594651,6.46331020094371,4.06187986057184,8.29449669016258,6.049558892539968,8.33013259158218,8.051187184746329,7.67525844422791,6.19728157606172,8.511250587594109,5.8649537266251315,7.667388342612081,7.66776442233842
6676,,,,,,,,,,,,,,
6677,3.71915057689471,3.3471695560192103,4.40384713847795,4.46372053376471,2.90478079531896,4.63160488869634,3.9335537546945,3.31491255125185,2.74207306065762,3.24647649582137,3.7945718249515097,2.56027963504625,3.50094223746041,4.023157749703319
6678,10.3820187241634,10.618339614282,10.7994435310716,8.35638594147779,9.81667009891557,10.443161127391699,10.460333021378801,11.1255490800266,11.30364948435,11.731883269028199,10.433147245964099,11.1839082644421,10.9480021309777,9.929755497895991
668,,,,,,,,,,,,,,
6683,4.320715721785,3.11861056429187,5.114504457598501,2.56961260764974,5.47667654792894,2.56027963504625,3.10273370712206,4.02982389252861,4.19696893135933,3.56562154549706,4.14152271132193,2.56027963504625,3.2150401909417896,4.4832353586083
6687,,,,,,,,,,,,,,
6688,6.30106812433112,7.9441673792856,7.73186206106474,6.4887045880182015,7.20033955966102,6.0258770588864,7.0712585473739695,6.46075566722733,7.41284078976255,7.9121228880048,6.60476076950626,6.84139451641124,6.7635178073069095,6.94379242503936
6689,8.82954833283681,7.689208290253941,7.64720656244405,7.83364912759498,8.0478110058444,7.44870276513741,7.42661699769579,8.0432405952424,8.14928985495654,7.81446070083105,9.28181877871134,7.602580104525349,7.2051285526032105,7.10994554306482
669,2.8072807244046896,3.3936907641874505,3.24144819307993,2.90824224838449,4.4630927262785,2.56027963504625,2.75024632203695,3.45370193740895,4.31199710453007,4.381352598052169,4.44749985275164,3.37880290726796,4.56227295712635,5.07220014724943
6690,5.55817577873088,5.43681812692445,6.43836105856536,5.23749106168064,5.553182305975442,4.58003691633032,4.39306605593342,4.42985025759574,4.38397380074398,4.68174721910164,5.879703316050861,4.14392396382672,4.54410821833407,4.13821649793593
6691,5.175432783043782,5.4437955950246915,5.82822028186839,6.56698254562286,5.40011776544694,6.396070414156151,5.81074898857498,5.951058529287361,5.981190505219059,5.47957010826913,5.80078603249983,5.52983968270626,5.69003430032868,5.28959104517295
6692,8.19176496280868,8.67569245580235,8.856104894100179,8.35464609608538,9.08201062116732,8.66578002832948,8.237764461055889,8.36027647597497,8.15001125075441,8.64454130721663,7.971003160588549,8.604115813989461,9.124935506657598,8.422018498243
6693,,,,,,,,,,,,,,
6694,9.309837834967901,8.63727694818761,8.70782154872016,8.90184135427092,8.23325536224927,9.584560443740893,9.50104099556592,8.760157727355889,8.82454511926726,8.98784097470406,8.88581532214938,9.68798272996749,9.44157269909284,9.174815853784311
6695,7.488563209385719,7.3936650260587085,7.01317190496289,7.8402869776357615,7.06579846888332,8.55338354449036,7.9349292476923505,7.44817413597714,7.74174336411663,7.572306107565769,7.7043255951543,8.1346470716114,8.117887209149849,8.372129380981129
6696,8.21636755578311,9.32770981630215,11.150242325936198,2.66524949503173,10.816175679773801,8.52033188081081,10.3994701998166,9.82813013568711,9.46531539076719,11.313064414946401,11.3112601451938,9.1542662359347,11.5366794736818,8.395161364312191
6697,6.736699572743441,7.36544758855011,6.76374352611568,7.183059677198711,7.83460377814297,6.5718451550156916,6.604643661078369,6.602731522439622,6.50024755398113,6.89425997505721,6.4888796855272615,7.00959351308473,7.174446368548192,7.284356811091138
6698,6.855715678789848,6.7239544019032405,6.41327927085214,7.495415357531098,6.65247215394191,7.387457324882151,6.9001543391357805,6.64483688900257,6.12994238397696,6.7367942639571705,6.309465439794789,6.2385079217705295,6.2713584403952805,5.6705259581371
6699,5.77271177591699,6.26087814524084,5.97518993756185,6.78706672923972,6.2376401950353895,6.77395677700769,6.23353148273929,6.30946362077904,5.63954185787469,5.65899403966387,6.29029168869159,6.34708626531971,5.8359493312994095,7.071344367802499
670,7.098379551598098,5.85160164166579,6.98000244367237,6.399037758022,6.726967416706032,5.44175900483683,6.0832431581045,6.7236814201257005,6.812857570800801,7.5454742108401796,6.616875205128631,7.14682829930279,6.0672966729448605,6.408718653362969
6700,,,,,,,,,,,,,,
6701,,,,,,,,,,,,,,
6703,8.46661896366928,8.692552736557111,8.84363845004605,8.7992945749546,8.8151687169982,8.164197972020071,8.76018767359572,8.75372486281012,9.00249719397508,8.93413018218736,8.17597362692194,8.369859035929471,8.24713476254691,8.21972031839567
6704,,,,,,,,,,,,,,
6705,,,,,,,,,,,,,,
6706,,,,,,,,,,,,,,
6707,,,,,,,,,,,,,,
6708,2.68470879237329,4.56464643855679,2.56027963504625,4.3429386924711,4.2863858754505015,3.6049490124997097,2.56027963504625,2.56027963504625,4.87233628810464,5.43189703236559,2.56027963504625,2.56027963504625,5.5949485792166,2.8502553601252902
6709,7.3063625044240705,8.86409636040949,9.157255974489312,7.69604251437742,9.475812452828311,7.71851917682278,8.843157900851837,9.073244518239573,9.706919008451653,8.97666149309498,9.26624308567181,8.541503223761211,8.80450536327245,8.166228372850291
671,,,,,,,,,,,,,,
6710,6.89430848694534,6.97592819509313,6.773693095275591,7.35796540067039,7.03593176911538,7.833351855750999,7.36430102602646,6.95527792611233,7.003478558955081,6.80974883906559,7.07692245939234,7.295309769858742,7.05750442638675,7.10962174213407
6711,4.36429927485249,3.769147564602141,3.79881781200364,4.3732653905180605,4.52127692570837,5.3148487618241615,4.57768259918833,4.65791434268038,3.7248576033227914,4.13574006327032,4.8539906585957,4.77924921272274,5.12562630719363,4.34189326381303
6712,7.80638206308313,7.886117225090518,7.94607579151515,7.406689720547661,7.961304983525831,8.28713056760779,8.19533775457247,7.34583987490625,8.14464294916382,8.0000056355165,8.09474805970572,8.35276735121176,8.44458424995349,8.4270278391872
6713,5.80149755647614,6.125076587047349,7.50523197816214,5.36484903904977,9.29733129469925,5.64042715987679,7.44876057220204,7.966101642662982,7.799352863962411,8.28584143414179,8.22627731015262,8.18334755805266,8.36596805472351,9.11571995818237
6714,5.84948141710591,5.59111687639589,5.69215097500314,6.49242845660676,6.09175483319265,6.75070028768338,6.059281721831501,6.17257752112756,5.52839003297437,6.01066572529633,5.69217608837834,6.75312312977726,6.46116836460623,6.6776914568472
6715,8.257100217952981,8.387254824133201,6.97782941695196,7.55221566271033,9.11394267110132,4.67611505054151,6.79979966813313,6.85991986778434,6.6844260377166,6.28938631928349,9.85212684064569,4.66507436058275,5.7966808083669115,5.4535505020493495
6716,5.25035148157564,4.59221183302557,4.98491284961738,5.4393372295664095,4.226493116317791,5.6932722796569095,5.13067557585704,5.0466176527885,4.37075714264641,4.84732048470577,5.1099204772009115,5.460808079787968,5.5915956482025,4.35895882583233
6717,4.48079504708921,4.28666679704867,5.99792689130599,2.56027963504625,4.33716159324007,2.56027963504625,5.438033302834,5.48281924821599,5.64269579642119,4.73842198080599,4.61223453031228,4.882931559519959,5.3088159053867185,5.78562639846953
6718,4.72841578555358,3.387362540836,4.24813251343658,4.80589603218517,4.0470497300459805,4.23809132516932,4.033202725937221,3.43526854204647,2.67268783201194,3.12133209579994,3.65566094443152,2.61285729471134,3.64482535523907,4.7465976221957185
672,7.402287297537121,7.819719269526839,7.857135029365269,7.9483964356421515,8.10979409683721,7.31552094614097,7.75860299668525,7.2285108827198306,7.6410618704939814,7.318804888676291,7.32649240702927,7.365465086261349,7.64030278749515,8.108728301458301
6720,9.08166451258629,9.72632035370842,10.1537040196675,8.60833984698281,9.913401072954212,9.31995431068694,11.3524352293131,9.315419051543198,9.043043693302641,9.18476626905699,9.13769819247483,10.108498320761699,10.254438148267301,10.0721192023861
6721,8.975911003950198,8.60607203104947,9.33035671695794,8.29352222849475,9.93578973834004,7.8720284080717,9.385825739763561,8.29434964377932,9.057826601870287,9.81702520810068,9.504151599245187,10.430442097315801,9.31875518770166,9.211362697755561
6722,9.49932171895056,9.4692510768155,9.31734929660563,8.53504592708885,10.2148897711166,7.13406688522587,8.7904951212078,9.60577395336936,9.82756976989848,8.96811091737015,9.30554651202273,7.87340719873718,7.6330388043944595,7.63779859801775
6723,8.754837407715959,10.1296050111525,9.400911448390948,9.5953917661404,10.5641780767905,8.40211672084207,8.61604886791687,9.21967918284794,9.21757244321993,9.51428601412685,9.678556126986981,8.73283900035441,8.51540811635207,8.335452885012389
6725,,,,,,,,,,,,,,
6726,8.087420408419241,9.45637084428211,9.45840456249586,5.727702672837241,10.0316598543081,8.53186487731335,10.380331184220301,10.4120934565175,10.017518319952499,9.25228223960333,10.2334519117684,9.240798486003929,10.446390649054,10.6207055305056
6727,10.3289890102529,10.6464237043019,10.8712661223249,9.12084956441415,10.221091638395,9.527001894103481,11.3914799013525,11.0443804574089,11.0987229894824,10.5806542884793,10.808787244946199,10.576200881811,11.202295271457501,11.2538593006232
6728,7.0796447781017005,8.41598254941823,8.56702439049134,6.20111824078395,8.94368402166918,7.85481229467376,9.310185589808027,9.29637710245429,8.853428085478301,8.08942929406666,8.38592709403583,7.41429623701304,8.69931217213537,7.784916160018718
6729,9.041089626394278,10.127594591375301,10.0312325177681,7.974741525392081,9.92397662641425,9.79863056172473,10.658398949506099,10.1140806648827,10.094196475432401,8.85668696423173,9.20120500729953,8.16472595009339,9.369699847046899,10.3865307591992
673,,,,,,,,,,,,,,
6730,,,,,,,,,,,,,,
6731,3.1969421862768104,6.217157028301799,5.07262034427981,2.81317372078996,6.54810365665035,3.75532558747,6.078404891867571,6.10264973381287,6.19255518847842,5.3028235038389,5.210755102889019,3.74825726616246,4.677542068246621,5.89643897471753
6732,3.5687374661419304,3.60999129521268,4.14468271236358,2.9748871886181,5.104911107121629,4.230479718614379,4.66067766775564,4.948114883905991,6.098103689404451,5.5723045915159,5.05779682396094,4.78351951551974,6.0356437026671514,5.65695107389308
6733,7.96454303311222,8.261502607947829,8.85410788568176,6.5232153539862505,8.44575980445338,7.8678470557822,10.5135795690315,9.7444167744594,9.54148386405427,8.53055849974809,8.81543453379523,6.46401635873034,7.64775341124143,9.013481800822222
6737,8.11992156451038,8.67346455666709,6.97123313995202,6.881505561743809,7.01987979435658,7.56852619794448,7.4991841680123,7.80688468142055,8.3562978984514,7.637682692132518,7.62906513709228,7.518188900984041,7.61867915075156,6.475900384889151
6741,9.59805063861841,10.267442162174401,10.167029193003,7.98355229698041,10.025817829464303,8.67282839163302,10.8273427042341,10.9567391450591,10.964131452413099,10.529840463374999,10.4735637051405,9.24612064077142,9.62225868855764,10.173364830849
6742,6.90814038981133,8.27003363173531,8.62762872350735,6.44646798609733,9.1476933739006,6.179423466788268,8.31389883554826,8.828425311713369,9.092159857812,7.68738268254743,9.152043950440909,5.67497185445279,7.43123014287747,7.81737383388335
6745,6.15398363568378,8.07783046985141,8.26376214455882,4.45165292105695,9.02193771482537,9.949102993633598,10.3597715189838,10.652504420938,9.773701336059249,9.430176531428847,9.376003802629429,8.21439198234675,8.45290013692999,8.493150937925321
6746,9.507463654333028,9.65744172104261,9.98983440863005,8.00029301767158,10.7016703391395,7.01990202780381,8.60979927756655,8.09802681764055,8.46986970029095,10.1786772987098,8.877041746531631,9.61344324977804,10.0879136130212,9.63840333079852
6747,,,,,,,,,,,,,,
6748,8.95294213321558,9.84363216938964,9.77487269649112,7.651439228836439,9.65282705121314,5.8510068931119585,7.795279924846881,7.66891334162963,8.0686224477591,9.10178399900352,9.16585919320154,8.970850779068481,8.930610209243099,8.63392519941743
6749,6.8830709039325715,7.0363494732300405,6.80383406009956,6.223322144752,8.00275876908993,6.858988042693349,6.46513046956051,6.62566647468925,6.654235025297692,7.67674694792159,7.57776868997421,8.05197563630978,7.88044677032883,7.5057798023726
675,5.22331442098695,5.075147518817099,4.81475035668138,5.2249586500329,5.18659167401673,5.21112903770416,4.70167657623396,4.5852810607029815,4.682826083910308,4.13829842641884,4.94531741212523,4.25612752727572,4.68948367949656,4.7376867614098614
6750,8.69643206534432,8.286067924499331,8.49151642820732,8.970827776686189,8.39129515169436,8.67751881296926,8.384788066302429,7.65700397032138,7.92124588858559,8.160627796661611,7.5208857852029904,8.820577882655769,8.29737486052832,8.04329528545677
6751,,,,,,,,,,,,,,
6752,6.541054786269469,5.85213370880692,6.41139573728507,6.71907389228014,6.350292143504442,6.50888338476614,6.3279495832180785,6.691743519171269,6.551351436418378,6.8060662260890314,5.963781588710082,6.34077232038635,6.9086327997464405,6.00634964398798
6753,7.75568877685271,7.83186457702934,7.64820656303603,8.15013821972113,7.85280413369952,7.93331296755288,7.2734133159585,7.569718925484098,7.590923826566969,7.8967077888254,7.7390784961025,8.04245282619053,7.69564589909445,7.81242121108721
6754,4.970324507792371,5.361817477577589,6.02173732852548,5.72301785906677,5.84592404868899,6.51695593387544,5.7492714479804805,5.74735248665483,5.52830250749128,5.42608021213866,5.388533979091799,6.15633189127672,5.4077232355154505,4.82050066030711
6755,6.58778051608086,6.56003776812742,6.506616222333619,7.0995476959595,6.29967326976079,6.4292611046131904,6.46478913992101,6.23696132245541,6.2525064907333805,6.331914770359122,6.230856259943532,6.51336125094855,6.32218955966899,6.75123607275119
6756,3.70428547381048,4.7578020062398,4.10509974429984,4.74469931420784,2.56027963504625,2.56027963504625,4.80965110090111,3.8758979897234,4.32697589988608,3.78138069802719,3.78530990813216,3.2515479280803903,3.81480674309309,2.91581342555496
6757,,,,,,,,,,,,,,
6758,2.67581593117227,2.56027963504625,2.56027963504625,2.56027963504625,2.70414600887336,3.21716245806638,2.56027963504625,2.56027963504625,3.48585184434801,4.13024723933958,2.95042922009139,2.56027963504625,2.56027963504625,2.56027963504625
6759,,,,,,,,,,,,,,
676,3.82884480210679,2.56027963504625,2.75441507577828,2.56027963504625,2.56027963504625,3.67261768848746,2.96779019768398,2.56027963504625,3.01083174620179,2.56027963504625,2.56027963504625,2.59453421807148,2.56027963504625,2.56027963504625
6760,6.30833538926405,6.19529837890182,5.29442592596146,6.55356632461491,6.52747387826288,6.23903518349433,6.38807929836632,5.4388916320700185,5.62482907876008,5.864693784917471,5.26644549974245,6.10358785777647,6.24076843962927,5.407230368424702
6767,7.43521185900748,7.903315499373491,9.170145396349382,5.79365142540458,9.004268227583491,7.04390220765025,9.499538982844587,9.35865779354366,9.693399835603053,8.21714345380096,9.45819742267058,8.34814387720567,7.88294867271663,9.078663200447071
6768,8.38658680100717,8.33336111539402,8.737690141032589,8.1305036387357,7.75053281403529,7.552853504801309,7.68714469375751,7.68664058786396,8.041472985427411,8.59492171502692,8.169859878321361,8.30014660977838,8.007161856071559,7.79590977666258
6769,5.483548168784949,4.7368862437568,5.78275451862172,5.11347130978706,5.811846041394089,5.997050733717768,5.55547568302405,5.12636582560617,5.49741437263372,5.4969512184129,7.6270668936908494,5.6750537430550985,5.75757268916541,5.9569580551539305
677,10.6528091292017,10.4684509498551,10.8625288801693,10.2213937823419,10.7287198399771,11.070919238503599,11.1332449830974,11.5535525017174,11.3093854009322,11.040467820531001,11.210878297850002,10.855654951732301,10.743807780437301,10.193784061437
6770,4.893357356465531,3.21953563479611,3.74865443815231,4.93025478180588,3.29613285625849,4.654624572839481,4.28784902515229,4.15836934524241,2.97693546756616,2.56027963504625,3.90014226035982,3.8840899091335297,3.7613597468471,3.42973646269948
6772,9.82213739969592,10.217666949164801,8.50314596119831,8.506402798806409,9.83188515623668,8.836236599069743,10.249030468689599,10.1223621167114,10.1036156563945,8.49347521597936,10.6023833859522,10.0423707421713,10.813412455366096,9.541772296788539
6773,6.67546311636019,6.936590829823941,6.2895043629822185,7.265511909440041,6.077217358389901,8.18929086064064,7.38417935333508,6.93644949305764,6.22388779812212,6.43894151922817,6.899465687454491,7.035315984637362,7.37079200930198,7.507897686164299
6774,7.51918017906006,7.113762999040151,7.13944902997307,6.89899431525342,6.7843207553062586,7.8379747689731385,6.93536545093014,6.82879657643645,6.7562760955799295,7.204218985872389,7.65051327167617,7.3693617850011695,7.339395749605909,7.3069639463129405
6775,6.397044800274951,6.475289207030442,5.786044791513982,6.453397404495711,6.02896689930425,7.00280376647906,6.27756080039044,6.876136270420259,7.02699919062129,6.328326664036091,6.366205045163442,6.165588401404589,6.260535704563449,6.108388544321821
6776,7.770729956431791,7.68297352228648,7.67621098135512,6.949102993633598,7.52028080090234,5.80482541326879,7.08702784555522,7.6113789705153,8.32831589166607,9.42981051407476,7.4813473836641,6.840123291849459,6.780821881498129,6.8299636925959
677679,,,,,,,,,,,,,,
6777,5.75374357936841,5.93608195265114,6.00610948267084,6.40743093466228,5.42150272067853,6.95191411730702,6.295408961778599,6.14014877046251,6.28609380684772,5.68334556167658,6.8722254588616805,6.48872868526674,5.19990001751674,6.12695840611488
677766,,,,,,,,,,,,,,
677767,,,,,,,,,,,,,,
677770,,,,,,,,,,,,,,
677773,,,,,,,,,,,,,,
677774,,,,,,,,,,,,,,
677775,,,,,,,,,,,,,,
677776,,,,,,,,,,,,,,
677777,,,,,,,,,,,,,,
677779,,,,,,,,,,,,,,
677784,,,,,,,,,,,,,,
677793,,,,,,,,,,,,,,
677794,,,,,,,,,,,,,,
677795,,,,,,,,,,,,,,
677796,,,,,,,,,,,,,,
677797,,,,,,,,,,,,,,
6778,7.8650156106052895,8.95955572846217,8.75062660167334,8.44393397218894,8.60989159693246,7.918964580060919,7.593435943688999,7.880642674721138,8.16224528940685,8.71199040381644,8.529168932137111,8.2890182929501,8.37356556543828,8.030176039827559
677801,,,,,,,,,,,,,,
677802,,,,,,,,,,,,,,
677808,,,,,,,,,,,,,,
677811,,,,,,,,,,,,,,
677812,,,,,,,,,,,,,,
677817,,,,,,,,,,,,,,
677818,,,,,,,,,,,,,,
677819,,,,,,,,,,,,,,
677825,,,,,,,,,,,,,,
677828,,,,,,,,,,,,,,
677829,,,,,,,,,,,,,,
677832,,,,,,,,,,,,,,
677833,,,,,,,,,,,,,,
677834,,,,,,,,,,,,,,
677835,,,,,,,,,,,,,,
677841,,,,,,,,,,,,,,
677849,,,,,,,,,,,,,,
677882,,,,,,,,,,,,,,
6779,6.6650658307647,5.746127311216509,5.89288883981979,6.664767255356411,5.74854710515316,5.68850490048378,6.10506830648293,7.06001494861467,6.042053306680889,5.7339535312116805,5.558396221686079,4.48007119839789,5.1606257799626,5.6908109612073305
678,8.1136015354909,9.45746091256607,7.71829312047387,5.27542057074392,8.88764711483953,7.67679630325042,7.75748335229988,9.07326058782278,9.664093456426619,9.69130558517035,9.89432213061997,8.141121091640901,9.33143875257086,7.98765625808612
6780,8.43508264669718,9.38965499861993,9.62828877637915,7.60536839478029,9.600290198879481,6.01338185970024,10.244577904239698,10.7319893041691,10.1726900202535,9.531652427785302,9.443871828397759,8.15115864433359,8.78349921690308,8.68157224898177
6781,7.481363530674829,6.14371176918543,8.76191684614631,5.78945539498168,5.4258218128857,7.14437273429198,12.0129247781286,7.88755573273082,7.852254832822799,6.83535567381066,4.51873654831392,8.21556212029363,8.085961020511089,8.87303800899835
6782,6.75886278990726,6.32349437184528,6.7308029630963215,5.3939618445891915,5.4004901121943,5.1257213503398695,5.7617187614961205,6.00206338102221,7.23364843451376,5.346932076228679,6.224215891269388,4.0724917255334105,5.8503068748828,5.160569311245942
6783,,,,,,,,,,,,,,
6785,,,,,,,,,,,,,,
6786,7.72734870740093,7.677437768921719,7.9484081170996115,7.364835034919079,8.13293664904174,7.9869740225471615,8.15044289965782,7.88661720816198,8.1250466150784,8.30730556298859,7.9142774866443215,8.04319684157813,7.817143558407801,8.10451488874483
6787,3.77887088635733,4.018322600970509,4.364320288799799,3.02792545347525,4.86513689550679,4.90094890042566,7.35299681271016,7.35836109442973,6.6798037898824205,5.24230905950474,5.120426594915741,5.0665800539116,6.143832152668232,5.779700972563879
6788,6.213483378619619,8.0146063589889,8.31408923348635,4.6551170853227,8.912389394696019,7.92666366464855,7.85837270827055,8.809890290472,8.58464687665832,6.772281578803558,8.74403996870057,7.74735382947806,7.42535019884153,8.21942024394373
6789,2.56027963504625,2.56027963504625,2.56027963504625,2.96454465032056,2.56027963504625,2.56027963504625,2.69758702203808,2.56027963504625,3.5477706117392795,2.8257021969894502,2.56027963504625,2.6357102856868,2.56027963504625,3.4675403420538395
6790,8.9146422528138,8.8038405164253,8.30126296710757,8.64190001238464,8.37008143481723,10.1903926317145,9.550362015400733,8.78256582689082,8.812719618393961,8.59059453469479,8.934946934172642,9.88434607448989,9.798570623542322,10.0135878760034
6792,7.0144222481857685,6.88620869835867,6.99803750224118,7.20063382107381,6.72170075598907,7.4500317419621505,7.18908325799488,6.80996743993945,6.9560566524124,7.2237700523886215,6.74102197444391,7.51599938320425,7.197865391353741,8.00576488235297
6793,6.120416226459169,7.169574303776421,7.597843992392192,6.68319114187824,7.243059706072531,6.2656319227534105,7.11317956154726,7.34952451448117,7.183248295281558,7.32062005971355,7.474784830859821,6.37056187380154,6.578953803966769,6.18103494769336
6794,5.01088275687482,5.419552374582,5.1445522033984,5.3270980954757805,4.98007558341013,6.44076620325465,6.043055726969942,4.65768001600517,5.10503686798095,4.8371561026294,5.37672101576961,5.45403108988397,5.5492255754524,5.85780686625258
6795,8.40938669291075,7.68817336334576,8.33073765020695,8.16798507630181,6.9673300253768495,7.31719551479161,7.03499699291857,7.084819015353,7.04311479988092,7.386328128343919,7.8782716695742305,7.0139200083617315,6.23156105018868,6.40133180817531
